county_state,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,cfips,pct_bb_2017,pct_bb_2018,pct_bb_2019,pct_bb_2020,pct_bb_2021,pct_college_2017,pct_college_2018,pct_college_2019,pct_college_2020,pct_college_2021,pct_foreign_born_2017,pct_foreign_born_2018,pct_foreign_born_2019,pct_foreign_born_2020,pct_foreign_born_2021,pct_it_workers_2017,pct_it_workers_2018,pct_it_workers_2019,pct_it_workers_2020,pct_it_workers_2021,median_hh_inc_2017,median_hh_inc_2018,median_hh_inc_2019,median_hh_inc_2020,median_hh_inc_2021,state
Lawrence County Tennessee,3.2887526,3.2167132,3.1885238,3.2355061,3.257431,3.2079406,3.1799371,3.204829,3.2421668,3.2390554,3.2297208,3.2266095,3.2639472,3.204829,3.1612682,3.1177075,3.10215,3.0133276,3.0533412,3.0564191,3.2164733,3.2226293,3.2072394,3.2195513,3.228785,3.2503309,3.2872665000000003,3.2041614,3.1980054,3.1479282,3.1357505,3.1448839,3.1174841,3.0931287,3.0687735,3.0992177,3.0352848,3.029196,3.0322404,47099.0,62.9,66.4,71.9,75.8,78.1,7.1,7.3,8.6,8.0,9.4,1.3,0.9,1.1,1.2,1.1,1.1,1.0,1.5,1.5,1.3,41522.0,41553.0,43614.0,43734.0,45721.0,Tennessee
Le Flore County Oklahoma,1.5167902,1.5405313,1.5299797,1.5194281,1.5062386,1.5188671,1.4608549,1.4503073,1.4924979,1.4740396,1.4634918,1.4924979,1.5030457,1.5083195,1.5004088,1.5188671,1.5346887,1.5138706,1.4927344,1.4715984,1.4715984,1.4874505,1.4742404,1.4715984,1.5323646,1.5244386,1.5402906,1.5693527,1.5878468,1.6056926,1.5977567,1.6215644,1.6347909,1.6321456,1.6638891,1.7247308,1.6956325999999995,1.6374362,1.6321456,40079.0,61.8,65.6,68.3,71.6,73.1,9.4,9.1,9.4,10.9,10.5,3.6,3.4,3.1,3.2,3.4,1.6,1.3,1.1,1.2,1.0,39253.0,39769.0,40677.0,41900.0,43049.0,Oklahoma
Le Sueur County Minnesota,2.1311862,2.2448497,2.2685294,2.2780013,2.3111532,2.2865207,2.2300634,2.2065396,2.2112443,2.1406727,2.0983298,2.1124442,1.9901199,1.9901199,1.8913196000000003,1.8677958,1.8348624,1.7995338000000003,1.6503496,1.6550117,1.6923077,1.7156177,1.7016317,1.7156177,1.7062937,1.7062937,1.7062937,1.7342657,1.7342657,1.6891268000000002,1.6845118,1.698357,1.6937419,1.698357,1.7260476,1.7352778,1.7352778,1.7352778,1.7260476,27079.0,77.1,78.6,81.9,86.3,87.6,16.3,16.7,17.0,16.4,17.0,3.0,2.8,2.6,2.2,2.3,1.5,1.5,1.4,1.2,0.9,65500.0,67451.0,71080.0,75925.0,80425.0,Minnesota
Lea County New Mexico,1.4287479,1.434924,1.4555112,1.4534525,1.4658047,1.441964,1.4378791,1.4460489,1.4766855,1.4705582,1.4909827,1.5277466,1.5563408,1.5277466,1.529789,1.5073222,1.5052797,1.4999186,1.4897428,1.5141648,1.5263758,1.5161999,1.5263758,1.5304461,1.5345165,1.5304461,1.5223055,1.5161999,1.5121295,1.5363327,1.5505769,1.5627861,1.5627861,1.5465071,1.5383676,1.5892396,1.5851698,1.6014488,1.6217976,35025.0,73.4,75.8,77.7,80.6,81.4,7.9,8.0,8.4,8.2,7.6,16.8,16.5,16.9,17.1,17.5,1.3,1.2,1.3,0.8,0.8,59285.0,59797.0,60546.0,61867.0,62319.0,New Mexico
Leake County Mississippi,0.86237872,0.86836749,0.8563899999999999,0.8563899999999999,0.88034493,0.87619954,0.89408118,0.81659412,0.89408118,0.87619954,0.91196281,0.94772607,0.94176549,0.94176549,0.92388391,0.89408118,0.90600228,0.91496235,0.75947851,0.77741897,0.7654587,0.75947851,0.75947851,0.77741897,0.77741897,0.78339911,0.79535943,0.82526016,0.8073197,0.81079483,0.82263124,0.8403858499999999,0.83446765,0.83446765,0.86997694,0.9409954499999998,0.92324084,0.91732258,0.8936497600000001,28079.0,50.2,54.8,60.7,67.3,69.2,8.2,8.2,10.0,9.7,10.1,1.9,2.0,2.1,1.7,1.6,1.1,1.1,1.1,1.1,0.6,35578.0,33482.0,37096.0,36708.0,39660.0,Mississippi
Leavenworth County Kansas,2.5937173,2.5605283,2.5522311,2.5655067,2.5738039,2.5137923,2.4530408,2.4333377,2.4054248,2.3824379,2.3775122,2.3988571,2.3955734,2.3955734,2.3824379,2.3972154,2.3972154,2.3593643,2.3788631,2.4406097,2.4373598,2.4259856,2.4406097,2.4373598,2.4341099,2.4471092,2.4422345,2.4341099,2.4503591,2.4607565,2.4511065,2.5411735,2.5266984,2.5299151,2.5556486,2.6055069,2.5942485,2.6038985,2.6135485,20103.0,79.8,80.9,82.4,85.8,88.5,17.6,18.2,18.6,19.7,20.3,3.0,2.8,2.7,2.8,2.8,1.9,1.7,1.6,1.3,1.3,70022.0,71184.0,73013.0,76307.0,80853.0,Kansas
Lebanon County Pennsylvania,3.2939866,3.2845509,3.2817204,3.2486956,3.2364292,3.202141,3.0935938,3.0917222,3.112309,3.0964012,3.1141803,3.1263452,3.1450601,3.1347668,3.1319597,3.0879793,3.0889151,3.0214398,3.013083,3.032582,3.0669377,3.0632236,3.068795,3.0734375,3.1003649,3.0966508,3.0985079,3.1226497,3.1180069,3.0919468,3.0919468,3.1196113,3.1140783,3.092869,3.1196113,3.1601856,3.1629519,3.1869278,3.1979935,42075.0,75.4,78.2,80.2,82.4,84.2,12.7,12.9,13.1,13.8,14.0,3.8,4.1,4.4,4.1,4.2,0.9,1.0,0.8,1.5,1.6,57698.0,59114.0,60281.0,61632.0,66164.0,Pennsylvania
Lee County Alabama,3.975301,3.9492335,3.9590087,3.9728572,3.9638965000000006,3.8901546,3.8269978,3.8062117,3.8669705,3.8693688000000006,3.876564000000001,3.8997481,3.957309,3.9645042,3.9533117,3.930127600000001,3.9085422,3.8441513,3.8236408,3.8236408,3.8307407,3.8228519,3.8015525,3.8015525,3.8078635,3.7692089,3.7731533,3.8449402,3.8891168,3.8338337,3.8625312,3.8935554,3.9059651,3.8989847000000006,3.928458,4.0083456,3.9881797,4.0129991,4.0300627,1081.0,78.2,80.3,82.0,84.6,85.9,19.8,19.6,19.6,20.1,20.8,5.5,5.5,5.6,5.5,5.7,1.3,1.3,1.4,1.1,1.1,47564.0,48056.0,51463.0,52930.0,57191.0,Alabama
Lee County Arkansas,0.48950148,0.50238311,0.50238311,0.50238311,0.50238311,0.52459013,0.49836066,0.51147538,0.4721311299999999,0.48524591,0.59016395,0.6557377,0.6819672,0.69508195,0.6819672,0.69508195,0.66885245,0.70488095,0.78467882,0.77137917,0.8112781,0.85117704,0.93097484,0.93097484,0.90437555,0.89107597,0.90437555,0.82457775,0.75807953,0.79159272,0.73700011,0.70970386,0.68240756,0.68240756,0.62781495,0.68240756,0.62781495,0.62781495,0.6141668,5077.0,45.3,52.2,58.7,66.2,72.0,5.7,6.7,8.5,7.0,8.3,0.5,0.9,1.1,1.2,1.5,0.3,0.2,0.2,0.1,0.0,27901.0,28367.0,29681.0,27902.0,29082.0,Arkansas
Lee County Florida,8.8828325,8.952281,8.95648,9.0212059,8.9706497,8.7294779,8.6506596,8.5750685,8.6581335,8.6949949,8.7262506,8.7896109,8.8393822,8.8431187,8.8429489,8.7924986,8.7794189,8.450511,8.4061155,8.4952374,8.5257692,8.5300598,8.5229635,8.5506907,8.6074638,8.6183567,8.6388216,8.7492323,8.7766294,8.5599604,8.582901,8.6331139,8.7027388,8.6661615,8.7080326,8.9133768,8.8642864,8.9061575,8.9326277,12071.0,79.8,82.1,85.2,87.2,89.1,17.1,17.4,17.6,17.4,17.8,16.1,16.6,16.7,16.6,17.1,2.0,2.0,1.9,1.9,1.8,52052.0,54691.0,57832.0,59608.0,63235.0,Florida
Lee County Georgia,2.3424351,2.5481579,2.4452965,2.56686,2.56686,2.5071967,2.4793389,2.4143374,2.4793389,2.4514811,2.470053,2.5350542,2.5814838,2.6604142,2.6279135,2.6139846,2.6093416,2.5730886,2.6284239,2.6376464,2.6607027,2.6192014,2.6376464,2.6560915,2.665314,2.6284239,2.6837592,2.716038,2.7529283,2.7308431,2.7445428,2.7445428,2.781076,2.7856426,2.8130424,2.9226413,2.8495753,2.8450086,2.8769751,13177.0,83.0,82.4,84.0,88.2,87.5,15.1,15.2,15.3,15.5,19.6,3.5,3.6,3.7,3.5,3.5,1.1,1.5,1.6,1.3,0.8,65018.0,65420.0,69280.0,68338.0,74935.0,Georgia
Lee County Illinois,2.5242507,2.5530994,2.5422812,2.6288269,2.6540694,2.6355748,2.5958061,2.5741143,2.6030369,2.6608822,2.6391902,2.6102676,2.6681128,2.6391902,2.6283443,2.6247289,2.6174982,2.5782354,2.4549444,2.451318,2.4404395,2.4041774,2.4186823,2.3860464,2.396925,2.396925,2.4440658,2.4404395,2.4259346,2.4091125,2.401834,2.4200299,2.4891737,2.4527822,2.4527822,2.4527822,2.474617,2.4564214,2.4564214,17103.0,76.4,78.2,80.7,80.1,82.4,10.9,10.4,11.3,12.4,12.3,2.9,2.8,2.5,2.8,2.5,0.7,0.5,0.6,0.9,0.9,58319.0,57901.0,58194.0,59986.0,62250.0,Illinois
Lee County Iowa,1.6617145999999998,1.6543781,1.6837239999999998,1.6763874999999997,1.6727191999999995,1.7107596,1.6812001,1.6701151999999997,1.69598,1.6996748000000002,1.6664203000000002,1.6405557,1.6627254,1.6738102,1.6590304000000002,1.6294708,1.6073012,1.5945331,1.5198476,1.5198476,1.5347847,1.5310504,1.5310504,1.5123791,1.5049106,1.5422533,1.5497218,1.5422533,1.5310504,1.5409479,1.5522231,1.5522231,1.5597399,1.5484647,1.5672567,1.5672567,1.5522231,1.5710151,1.5898072,19111.0,70.7,72.3,75.3,81.0,83.6,11.2,11.3,11.9,13.6,13.8,1.1,1.0,1.0,1.2,1.6,0.5,0.6,0.6,0.5,0.6,48266.0,48571.0,49564.0,52072.0,54258.0,Iowa
Lee County Kentucky,0.63670415,0.63670415,0.69288391,0.67415732,0.65543073,0.63610852,0.63610852,0.67352664,0.65481758,0.63610852,0.65481758,0.63610852,0.78578109,0.80449015,0.80449015,0.78578109,0.78578109,0.6940639,0.67579907,0.73059362,0.71232879,0.6940639,0.6940639,0.71232879,0.71232879,0.71232879,0.73059362,0.73059362,0.74885845,0.68953323,0.70721358,0.68953323,0.67185289,0.68953323,0.68953323,0.70721358,0.67185289,0.67185289,0.63649219,21129.0,50.2,54.2,59.7,65.4,68.6,3.9,4.5,4.3,4.4,5.1,0.8,0.9,0.8,0.8,0.6,3.2,3.3,2.1,2.0,1.1,23297.0,23972.0,25275.0,24699.0,29817.0,Kentucky
Lee County Mississippi,3.5513306,3.6133277,3.5815344,3.6928115,3.6610181,3.646122,3.6176243,3.608125,3.7047005,3.7331982,3.7426975,3.7474470000000006,3.7616959,3.7981098000000006,3.7822776,3.7759447,3.783860900000001,3.7577038,4.0114751,4.0398469,4.0902858,4.0477281,4.0666423,4.0697951,4.0824046,4.083981,4.12181,4.1486058,4.1596394,4.1664705,4.1539164,4.200995,4.1947179,4.1696091,4.1900101,4.2731824,4.302999,4.3296771,4.3563547,28081.0,69.1,72.9,74.9,76.8,78.8,14.9,15.3,15.5,16.1,17.3,1.7,1.9,2.1,1.8,2.2,1.9,1.6,1.4,1.8,1.7,45985.0,47978.0,50559.0,55861.0,60708.0,Mississippi
Lee County North Carolina,5.3076992,5.5667205,5.5220613,5.6136122,5.6158447,5.5551872,5.6700916,5.6921887,5.7761574,5.7960448,5.6855597,5.7120762,5.7231245,5.8137221,5.7452216,5.7032371,5.7032371,5.646184,5.6439972,5.6614914,5.6702385,5.6352506,5.674612,5.6702385,5.6439972,5.6527443,5.6571178,5.7489614,5.7096,5.6591558,5.6699471,5.7260642,5.7908139,5.7239056,5.8080807,5.9354224,5.9116807,5.9332643,6.0951395,37105.0,73.7,74.4,73.9,74.9,75.9,14.2,14.1,14.3,14.3,14.0,10.7,10.3,9.5,9.3,8.6,1.1,1.0,1.1,0.6,0.6,49272.0,48873.0,49994.0,52294.0,57674.0,North Carolina
Lee County South Carolina,0.88011926,0.91560793,0.91560793,0.91560793,0.95109659,0.96394145,0.96394145,0.97108173,1.0496252,1.0853267,1.1567297,1.1924313,1.2209924,1.2281328,1.2424134,1.2424134,1.2352731,1.2460613,1.0455457,1.0312232,1.0455457,1.0383844,1.0670295,1.0383844,1.052707,1.0741907,1.0670295,1.052707,1.0455457,1.0401618,1.0690552,1.0618318,1.0762786,1.0618318,1.0835019,1.0690552,1.0618318,1.0690552,1.0979486,45061.0,49.2,53.3,56.5,60.3,69.9,7.9,8.0,9.8,9.2,10.1,0.5,0.9,1.5,1.6,1.7,1.3,0.9,0.5,0.3,0.5,31963.0,31651.0,32371.0,32851.0,36195.0,South Carolina
Lee County Texas,3.4906022999999995,3.3908708,3.4292289999999994,3.3218257,3.2757959,3.205956,3.1755679,3.1527767,3.2363443,3.2743297,3.2363443,3.4490619,3.4338677000000004,3.3882854,3.3730912,3.3806882,3.3503001,3.3448845999999994,3.8194969,3.766762,3.8722315,3.8722315,3.8722315,3.9098989999999993,3.9249660999999993,3.9324996,3.9400331999999993,3.985234300000001,4.0078349,3.9686685,4.058187,4.0656471,4.1029468,4.0134277,4.0656471,4.1402464,4.1551661,4.1551661,4.1327863,48287.0,70.5,75.2,77.4,79.5,81.0,12.3,11.1,10.3,9.4,9.9,8.4,8.2,8.4,8.7,9.1,1.8,1.6,1.1,2.0,1.3,55741.0,55000.0,54744.0,56696.0,60750.0,Texas
Lee County Virginia,1.0896983,1.0594289,1.0493392,1.0493392,1.0493392,1.0534929,1.0330367,0.97678226,0.96655416,0.97166818,0.9972384,0.99212438,1.0381508,1.0790631,1.1097474,1.1608878,1.1660018,1.1881593,1.1625525,1.1932807,1.2649801,1.183038,1.2137662,1.2137662,1.2342517,1.2342517,1.2393731,1.2086449,1.2393731,1.2376876,1.2325306,1.2634728,1.2531587,1.2634728,1.3202001,1.3923985,1.3717704,1.3769275,1.4078696,51105.0,48.8,48.2,48.5,50.5,56.6,7.2,8.2,8.3,7.2,8.4,1.1,1.2,1.3,1.4,1.5,0.7,0.6,0.5,0.4,0.4,32590.0,32718.0,32888.0,35006.0,37574.0,Virginia
Leelanau County Michigan,6.181818,6.3888111,6.3832169,6.4951048,6.467133,6.4110379,6.3500857,6.4719896,6.5883527,6.566188299999999,6.6215992,6.688092199999999,6.6603866,6.632681400000001,6.632681400000001,6.560647,6.560647,6.5522189,6.30934,6.3314199,6.3590198,6.3258996,6.3148599,6.3148599,6.4197392,6.3810997,6.3976593,6.4418192,6.3976593,6.3897762,6.3236752,6.4063015,6.4228268,6.3952847,6.3897762,6.4063015,6.3512173,6.4173183,6.4503689,26089.0,81.5,83.3,84.7,87.7,89.8,23.8,25.2,25.8,26.8,27.6,2.7,2.9,3.0,2.7,2.1,2.2,1.3,1.3,1.3,1.7,62646.0,63831.0,65249.0,67330.0,72709.0,Michigan
Leflore County Mississippi,1.0954616,1.1276811,1.1276811,1.1783117,1.1599005,1.1477162,1.1337763,1.1430695,1.1291296,1.138423,1.138423,1.0780169,1.1244831,1.0873101,1.0826634,1.0454905,1.0222573,1.0243764,1.0623162,1.0433463,1.0433463,1.0480888,1.0575738,1.0765437,1.0955136,1.0907711,1.0765437,1.0670587,1.0812862,1.086643,1.1154919,1.1251082,1.1347245,1.1251082,1.1154919,1.1731898,1.1491489,1.1395327,1.1587653,28083.0,39.9,40.8,43.5,49.1,50.5,11.4,10.7,11.1,10.9,9.4,1.6,1.8,2.0,1.4,1.7,2.7,2.5,1.3,1.1,1.1,25210.0,26052.0,26735.0,30077.0,30182.0,Mississippi
Lehigh County Pennsylvania,6.0735812,6.0268836,5.9999423,6.170928,6.1429095,6.0591564,5.8935041,5.9788294,6.1041393,6.1287732,6.1337714,5.6900091,5.6425271,5.6589494,5.652523,5.6182504,5.5918317,5.5699234,5.3814487,5.426796,5.4480524,5.4161677,5.4048309,5.4051852,5.44203,5.4618692,5.4962339,5.5305986,5.5894084,5.5451465,5.5521903,5.5926914,5.5919871,5.559586,5.6268535,5.6994033,5.6761594,5.7275782,5.7997761,42077.0,78.9,81.2,83.3,85.4,86.7,17.7,17.9,18.0,18.9,19.3,10.8,11.5,11.8,11.9,12.6,1.7,1.7,1.8,1.9,1.8,60116.0,62178.0,63897.0,66214.0,69440.0,Pennsylvania
Lemhi County Idaho,4.2416654,4.4138365,4.4920959,4.4451399,4.4138365,4.371069,4.1509433,4.0094337,3.6792452,3.6006289,3.5062892,3.5691824,3.4119496,3.3805032,3.301886800000001,3.1603773,3.191824,3.1938326,3.2724984,3.3196979,3.3983638,3.4455633,3.4455633,3.4927627999999995,3.4770296,3.4455633,3.4455633,3.4455633,3.4612963,3.3809743,3.4117104999999994,3.4424467,3.4270785,3.4117104999999994,3.4117104999999994,3.6268635,3.5192869000000004,3.5346551,3.5039189,16059.0,73.1,77.5,76.7,81.1,83.8,15.7,14.1,15.0,15.2,14.5,3.0,3.1,2.2,2.1,1.8,1.5,1.4,1.0,0.5,1.3,36031.0,37921.0,39324.0,38819.0,46105.0,Idaho
Lenawee County Michigan,3.8268344,3.8695562,4.0805759,4.0728083,4.0779867,4.1049309,4.046751,4.0118427,4.0545082,4.0907092,4.0532155,4.0415792,4.0454578,4.0208931,3.987278,4.0002069,3.9911566,3.9342148,4.1676879,4.2231536,4.3289261,4.3095775,4.3121572,4.3379555,4.3405352,4.3753629,4.3921318,4.4166398,4.4334087,4.4282012,4.3998404,4.4488277,4.4372253,4.3921051,4.4178882,4.551959,4.6473556,4.6860294,4.7027884,26091.0,76.9,79.3,81.6,83.2,85.2,13.4,13.8,13.7,13.3,14.2,1.9,2.1,2.3,2.1,2.3,1.1,1.0,1.0,1.0,1.1,51339.0,53972.0,55450.0,57314.0,60656.0,Michigan
Lenoir County North Carolina,2.0021403,1.9018104,1.9508606,1.9062696,1.8728262,1.8799368000000003,1.8551117,1.8979914,1.902505,1.8934778,1.9047619,1.9544121,1.9724667,1.9860077,1.9792372,1.9611826,1.9724667,2.0216031,2.001137,2.0284252,2.0602615,2.0511653,2.0579875,2.0488913,2.0534394,2.0443435,2.0352473,2.0488913,2.0534394,2.0532231,2.0715761,2.0738702,2.0715761,2.0738702,2.1656344,2.2069283,2.1954577,2.2092223,2.2229869,37107.0,71.2,74.4,75.3,76.6,77.5,8.8,10.0,10.1,11.0,9.6,4.7,4.3,4.4,4.0,4.0,1.0,0.5,0.3,0.6,0.2,37515.0,38387.0,39402.0,39923.0,41092.0,North Carolina
Leon County Florida,10.75849,10.73608,10.813653,10.739097,10.715825,10.603704,10.407197,10.622074,10.76091,9.6318474,9.6446638,9.7454805,9.763422,9.586566,9.5374393,9.4960012,9.4460201,9.351531,9.2878523,9.3498335,9.4024754,9.4045973,9.414362,9.5939379,9.5858717,9.6079473,9.6533718,9.6907301,9.7548342,9.7248602,9.7303352,9.7779255,9.7396011,9.7012758,9.7046452,9.7855062,9.7387581,9.7593946,9.8074064,12073.0,84.2,86.1,87.9,88.7,89.8,25.6,25.8,25.9,26.5,26.7,6.7,6.8,6.8,6.6,6.8,1.8,1.7,1.6,1.4,1.4,49941.0,51201.0,53106.0,54675.0,57359.0,Florida
Leon County Texas,2.9656172,2.9198749,2.9503698,3.0037355,2.9884882,2.9708223,2.690413,2.6676772,2.6525199,2.6828344,2.6676772,2.6449413,2.7131488,2.7510421,2.7434635,2.6979916,2.6525199,2.6410565,2.7085834,2.7160864,2.7160864,2.7611043,2.7611043,2.7761104,2.7686074,2.7761104,2.7686074,2.7911165,2.7911165,2.7587235,2.7736356,2.8258276,2.8183715,2.8034596,2.8109157,2.8780196,2.8780196,2.8929317,2.9003878,48289.0,72.9,71.4,70.8,72.3,72.2,11.8,11.9,10.4,11.3,11.2,7.0,6.1,5.2,6.1,5.5,1.2,1.3,3.5,1.9,1.8,44875.0,44818.0,43045.0,43392.0,48676.0,Texas
Leslie County Kentucky,0.50359714,0.49160671,0.50359714,0.50359714,0.52757794,0.52509463,0.46403712,0.4518256199999999,0.43961412,0.42740262,0.51288313,0.52509463,0.50067163,0.50067163,0.50067163,0.50067163,0.50067163,0.48297215,0.48297215,0.48297215,0.45820433,0.44582042,0.42105263,0.42105263,0.40866873,0.39628482,0.42105263,0.42105263,0.42105263,0.42686754,0.43942249,0.43942249,0.43942249,0.43942249,0.42686754,0.4519774,0.46453232,0.47708726,0.4519774,21131.0,59.1,62.5,65.8,74.3,78.1,5.1,6.4,5.4,6.8,6.6,0.3,0.3,0.3,0.4,0.4,1.2,1.2,0.6,0.3,0.9,27861.0,30798.0,31627.0,36038.0,34528.0,Kentucky
Letcher County Kentucky,0.92531025,0.92531025,0.87544328,0.85328013,0.87544328,0.8839094599999999,0.87827945,0.87264949,0.86138946,0.79945952,0.80508953,0.81634951,0.8388695099999999,0.81071949,0.81071949,0.77693951,0.77130955,0.76676583,0.74387729,0.76104373,0.74959946,0.73815519,0.74959946,0.74959946,0.72671092,0.72671092,0.73243308,0.73815519,0.73243308,0.73289901,0.73871571,0.69799906,0.75616568,0.73871571,0.74453235,0.75034899,0.74453235,0.74453235,0.73289901,21133.0,64.4,67.2,69.5,74.4,76.3,6.3,6.5,6.0,4.9,4.8,0.5,0.4,0.4,0.6,0.5,1.0,1.4,1.3,2.5,2.0,30293.0,29856.0,29886.0,33181.0,35278.0,Kentucky
Levy County Florida,4.3989286,4.4020796,4.3422089,4.3611155,4.474555,4.4575639,4.3357387,4.2638927,4.4700589,4.482554,4.4450693,4.4888015,4.5387812,4.5262861,4.5575237,4.5387812,4.4169555,4.3320189,4.8681293,4.8065071,4.8034263,4.7695341,4.7849398,4.7633719,4.8373184,4.8527236,4.8434806,4.8681293,4.8681293,4.764071,4.7943959,4.9126639,4.9429889,4.9278264,5.109777,5.1128092,4.9642162,4.936924,4.8368511,12075.0,59.3,62.8,67.2,71.4,74.1,7.6,8.3,7.7,9.7,10.5,3.7,4.1,4.3,4.0,4.4,0.6,0.5,0.2,1.0,0.8,36554.0,37634.0,37326.0,38951.0,43029.0,Florida
Lewis County Idaho,1.2215812,1.2215812,1.1876484,1.2215812,1.255514,1.252115,1.252115,1.1844332,1.285956,1.3197969,1.285956,1.3197969,1.3536379,1.3536379,1.3536379,1.3197969,1.3197969,1.2794613,1.4141414,1.4141414,1.3131313,1.2457912,1.2457912,1.2794613,1.3131313,1.3468014,1.3131313,1.3131313,1.3131313,1.3052208,1.3052208,1.3052208,1.2717537,1.2717537,1.2717537,1.2717537,1.2717537,1.2382865,1.2048193,16061.0,63.0,63.2,66.3,68.8,73.2,12.2,12.3,13.0,13.3,12.9,2.1,2.0,2.2,1.8,1.6,0.5,0.6,1.1,0.6,0.7,40313.0,41326.0,41198.0,42370.0,44028.0,Idaho
Lewis County Kentucky,1.8012893,1.8676527000000005,1.8486917,1.9055746,1.9245355,1.8372204,1.7515468999999997,1.4278915,1.2375059,1.2470253,1.2470253,1.2279867,1.2089481,1.2279867,1.2279867,1.2375059,1.2279867,1.2281712,1.1514105,1.1130301,1.103435,1.09384,1.09384,1.09384,1.0842448,1.0650547,1.103435,1.09384,1.09384,1.1003861,1.0907336,1.0907336,1.081081,1.0907336,1.0907336,1.1003861,1.1100386,1.1196911,1.1486486,21135.0,59.7,64.5,68.8,72.3,77.0,5.9,5.5,5.1,5.3,5.1,0.6,0.7,0.2,0.2,0.3,3.0,3.3,3.0,1.9,1.7,32054.0,31096.0,31147.0,29844.0,32402.0,Kentucky
Lewis County Missouri,1.2396694,1.1234504,1.1234504,1.1363636,1.1880165,1.2038835,1.2038835,1.2168285,1.1650486,1.1909385,1.2168285,1.1779935,1.1909385,1.2168285,1.2038835,1.2944983,1.2815534,1.26943,1.3082901,1.3082901,1.2953368,1.3212435,1.3341969,1.3471502,1.3601036,1.3471502,1.3601036,1.2823834,1.26943,1.3317666,1.2925969,1.2925969,1.2925969,1.2795404,1.2925969,1.3317666,1.2925969,1.3317666,1.2925969,29111.0,69.2,71.8,75.8,72.7,72.8,8.1,8.4,8.4,9.2,7.9,0.8,0.9,0.8,0.8,1.0,0.3,0.3,0.4,0.5,0.8,47148.0,47764.0,45988.0,45118.0,46250.0,Missouri
Lewis County New York,2.1897457,2.1848903,2.2237327,2.2091668,2.2140222,2.2068496,2.1776197,1.9876261,2.1532617,2.1483898,2.1727481,2.1776197,2.2896674,2.294539,2.3042822,2.2750523,2.2409511,2.2108095,1.9466863,1.9466863,1.9711421,1.9760332,2.0151627,2.0200539,2.0200539,2.0102715,2.024945,2.054292,2.054292,2.0100994,2.078737,2.1081531,2.1228611,2.0983479,2.0738344,2.3385792,2.3336766,2.3042605,2.2895525,36049.0,72.4,75.3,78.4,81.1,82.4,9.1,9.0,10.5,10.5,10.9,1.5,1.6,1.6,1.3,1.2,1.2,1.1,1.0,1.4,2.3,51475.0,52380.0,54524.0,56192.0,60049.0,New York
Lewis County Tennessee,2.6957912,2.376132,2.6531699,2.3654768,2.3122003,2.327837,2.3924992,2.3601682,2.4679384,2.5433776,2.5433776,2.6080396,2.5972626,2.7050328,2.6942558,2.7050328,2.6834788,2.6492181,2.3619535,2.3832324,2.4151506,2.4045112,2.4257901,2.4257901,2.4789872,2.5002661,2.5428238,2.5641026,2.5853815,2.5584564,2.5270002,2.5165145,2.5794275,2.6003985,2.5584564,2.5899129,2.6213694,2.6003985,2.6213694,47101.0,55.7,57.4,59.1,65.5,66.1,8.3,8.4,6.6,6.7,6.0,3.2,0.8,1.7,2.3,1.8,2.3,1.2,0.4,0.3,0.8,37092.0,37139.0,37277.0,36977.0,38664.0,Tennessee
Lewis County Washington,8.7786064,8.453598,8.2060518,8.2313118,8.2397318,8.2726593,7.9376397,7.4898415,6.9077039,6.6987314,6.3172736,6.0834231,6.1199102,6.1165934,6.1132765,5.7915249,5.8064518,5.6537275,5.6096725,5.5590906,5.578671,5.5036139,5.4644542,5.456296,5.4334526,5.4301891,5.4350843,5.4301891,5.449769,5.3638492,5.3445897,5.3879242,5.3959489,5.3670592,5.3654542,5.4200239,5.2932301,5.3076749,5.3076749,53041.0,73.8,77.2,80.1,81.0,83.7,9.7,10.4,11.0,12.2,12.1,4.8,4.8,5.2,4.9,5.0,1.3,1.0,1.1,1.0,0.9,46387.0,50216.0,53484.0,54970.0,60581.0,Washington
Lewis County West Virginia,2.0538955,2.0616169,1.9998456,1.9457957,1.8994672,1.9336152,1.8631595000000003,1.8866447,1.8553312,1.8475027,1.8631595000000003,1.8553312,1.8318459,1.8240175,1.8396744,1.8005323,1.8005323,1.7742188999999997,1.6407599,1.6172084,1.6093578,1.5936568,1.5779557,1.5936568,1.5622547,1.5622547,1.6250589,1.6093578,1.5779557,1.6213639,1.5975202,1.5975202,1.613416,1.5975202,1.5895724,1.5736767,1.5736767,1.5975202,1.613416,54041.0,67.1,68.5,70.3,72.0,74.8,9.0,7.8,8.4,9.9,10.3,1.5,0.9,1.0,0.4,0.3,0.9,1.1,0.8,0.7,0.5,39793.0,39423.0,39908.0,43894.0,45345.0,West Virginia
